parameter,mean,median,sd,lower5,lower15,upper85,upper95
pt_residuals[15],0.08589202207119515,0.08593443278723084,0.07464929473507513,-0.03638971628068848,0.009149313917809446,0.16301546463816352,0.20860131947308075
pt_residuals[16],0.05080716862791625,0.050398185707452414,0.06153830910074299,-0.049434765655026684,-0.012262615266521478,0.11441057415818084,0.15276950260142727
pt_residuals[17],0.2351421957949314,0.2355281824318992,0.0555012383108395,0.14428514415723448,0.1781202039840368,0.2919777109417819,0.3261901813574282
pt_residuals[18],0.06942975699587631,0.06904100225629778,0.051279059163818565,-0.014076595377207917,0.016577115434763267,0.12204218727278601,0.15416223929341272
pt_residuals[19],0.003467287995780715,0.003566038056539267,0.04888807773127896,-0.07734237242327119,-0.047320525018567955,0.053872237507075205,0.08349076519496343
pt_residuals[1],0,0,0,0,0,0,0
pt_residuals[20],0.07457031834788819,0.07455075380358345,0.05456380105355086,-0.015373373021719388,0.01807820049818036,0.13120518677900148,0.1640104117900764
pt_residuals[21],0.0067110235989835745,0.006974852814559784,0.05082097566075351,-0.0772736705012868,-0.045308794082059956,0.05898457128514373,0.08965317366889117
pt_residuals[22],0.11026971276626982,0.11071843966501355,0.04899135108289842,0.029307690026527163,0.05956881553241456,0.16100863602531315,0.19035906874445746
pt_residuals[23],-0.13013824137794897,-0.1302431365718304,0.05000831521482341,-0.21158709995730912,-0.1815983497825967,-0.07821206037707482,-0.047636045051792184
pt_residuals[24],-0.0338510232445276,-0.033994611261892904,0.05416843801519327,-0.12314615509913972,-0.08955450699121681,0.022327153494186222,0.05553295984645771
pt_residuals[25],0.012020079693971357,0.011753932453924143,0.04637068784479455,-0.0644790469508098,-0.03598326736909431,0.05972152593231938,0.08825065264785688
pt_residuals[26],0.014472392235507371,0.014258472090933672,0.048438982298237954,-0.06449759945994628,-0.035382976067178606,0.06512449400976303,0.09457284097452201
pt_residuals[27],-0.09820928335931631,-0.09835158802914423,0.04880932515823521,-0.1782525678475435,-0.1482564563894355,-0.04744520253574016,-0.017431451596239246
