parameter,mean,median,sd,lower5,lower15,upper85,upper95
pt_residuals[42],0.17158793730179747,0.17349716168309792,0.07146293667127819,0.053079334761456244,0.09987854849706461,0.2474540125343187,0.2883586868043501
pt_residuals[43],0.24837628336309564,0.24955723107003058,0.05442828015312796,0.1621470102949476,0.19570803180172416,0.30376659967666575,0.3325711520747138
pt_residuals[44],0.23019872069094935,0.23191015241366392,0.0549061927818637,0.13419174922081994,0.16876443691789747,0.2862132082955961,0.3079237836578022
pt_residuals[45],-0.18839335851099673,-0.18673931868297722,0.05070708700243193,-0.2716337235092087,-0.2448053678948205,-0.138465468849795,-0.11052975234123125
pt_residuals[46],0.14782481708854087,0.14998452044609023,0.09131534810662975,0.016219805034917396,0.05699550956142993,0.25165220919052766,0.30050055957874583
pt_residuals[47],0.00964448977744679,0.007663152924271555,0.09249310437766144,-0.13942988883302973,-0.08205867922492971,0.10249815495159402,0.1408657970302861
pt_residuals[48],-0.0033204833905343895,-4.644255680415488e-4,0.09588425059229952,-0.14932437747040492,-0.09799189414675437,0.08747635267875326,0.15961905445902613
pt_residuals[49],-0.04345972202004559,-0.03789813356593236,0.10086956405672444,-0.2159800716062364,-0.14720617624812762,0.05461522520727905,0.133949095879182
pt_residuals[4],0,0,0,0,0,0,0
pt_residuals[50],0.11997884127644176,0.11627052675083382,0.09825526951150662,-0.03880495309601145,0.02686621826252239,0.22793037250255216,0.27506896478903653
pt_residuals[51],-0.284225179294695,-0.2851693687261309,0.08620584706673683,-0.4176564639698535,-0.36867450866311663,-0.1956829239879314,-0.1522491925880758
pt_residuals[52],-0.03164855075698083,-0.03589669764126152,0.08593083778010444,-0.1766443124077996,-0.11455330699691255,0.059382158994426754,0.11527239334498371
pt_residuals[53],-0.13327310440471576,-0.13499057318668134,0.08380679135090069,-0.26993132184684304,-0.2193277331432175,-0.04455144224156526,0.010642285715749681
pt_residuals[54],0.03878390454774322,0.04194356924841386,0.090765574551616,-0.11055263341374745,-0.0636687811241039,0.13191867738533136,0.1740207881276944
pt_residuals[55],0.060852425909249955,0.06682943443056338,0.06957935382319841,-0.04872919155262508,-0.012310110048388482,0.12457637508744097,0.1674587940102133
pt_residuals[56],-0.2246381086082275,-0.22542735324998248,0.06413804332968694,-0.33334579019566907,-0.2945635289210124,-0.1599860437659223,-0.12474199852038198
pt_residuals[57],-0.10037836950606478,-0.09916436633589037,0.0600981680383885,-0.2080833213580048,-0.1556644065176766,-0.04538085006743089,-0.007219454344733544
pt_residuals[58],-0.20311983955897814,-0.20178915417055443,0.05422094351380089,-0.2882059002260078,-0.25553016069787204,-0.14957297145765472,-0.11922015746904013
pt_residuals[59],-0.14635719271753828,-0.1431975467607668,0.056171408452714656,-0.2427337869167541,-0.20824762200958225,-0.08957590934962559,-0.0649604667529245
pt_residuals[5],0,0,0,0,0,0,0
pt_residuals[60],0.07119632046458334,0.07290644784485484,0.05729213655126573,-0.021600290196054292,0.010947905106677463,0.12607336811213632,0.16429130407587114
pt_residuals[61],-0.10826071099137254,-0.11082404099088833,0.05259040747578555,-0.1976523685858103,-0.1558500616445045,-0.06383321227350629,-0.016516272182567647
pt_residuals[62],-0.059740122370699415,-0.05944667741627524,0.05120136850243186,-0.14764719341821145,-0.1093688920292151,-0.006225092335927609,0.024312049256297295
pt_residuals[63],-0.025403952417601194,-0.027778437357172336,0.053582741715676056,-0.11209724937145517,-0.0764805599396879,0.0317065835966178,0.058652964977900415
pt_residuals[64],0.20514224103178275,0.20641157995428946,0.04349572935141935,0.14252065098266142,0.15613790097356606,0.2475676721563248,0.2837259948526892
pt_residuals[65],0.24138686069818596,0.24410133333258072,0.056501018472020104,0.14032381166435004,0.18803122587798954,0.3006126697786678,0.3281528677767072
pt_residuals[66],-0.024585141985425538,-0.02511996795696758,0.04536798189950027,-0.1025943303608453,-0.0717815617475291,0.019713442324004692,0.04526643902485159
pt_residuals[67],0.16811489733955556,0.17528455961358896,0.05229785473269926,0.07199627383980638,0.11616469992541105,0.22158377903077936,0.24935519445575396
pt_residuals[68],-0.10034982781842039,-0.10149800473546589,0.046292696620247674,-0.17253824844485433,-0.14929725829562523,-0.051111992764663695,-0.03232987504487184
pt_residuals[69],0.11905054708604224,0.12101170998117641,0.052225089909277336,0.04028330118947042,0.06322744380685624,0.175343679866338,0.20145443429766663
pt_residuals[6],0,0,0,0,0,0,0
pt_residuals[70],0.11899051754694417,0.11328197094941075,0.06145734552272091,0.020620124349498052,0.05908866842962821,0.18570156272828145,0.21768613466766565
pt_residuals[71],0.16181848919797628,0.16376743252259726,0.0547758722763235,0.0732395936842652,0.10413859147107354,0.22109787095057976,0.2522016637392928
pt_residuals[72],-0.06243948041753236,-0.06322890343216067,0.055133475345935164,-0.15067088038682874,-0.11813387222685742,-0.006896989110640196,0.033398259764792125
pt_residuals[73],0.07972867507932357,0.07996030167990653,0.057168504248804125,-0.01773989388144302,0.017022342756099162,0.13518279369164135,0.16797682996133267
pt_residuals[74],-0.18519141812223164,-0.18655331670345376,0.058184638155259,-0.275066402377823,-0.2444464136063153,-0.12314832491835592,-0.09596479210472303
pt_residuals[75],-9.257387585992926e-4,5.307801359736575e-4,0.048649596714084906,-0.07229105355214764,-0.05294351269787803,0.05250743730998804,0.07958321859712446
pt_residuals[76],-0.13208354053996416,-0.1332843778488955,0.04664994886864647,-0.20449477027600688,-0.1813217811347891,-0.08055401290611584,-0.052670742582586416
pt_residuals[77],-0.018988717634544384,-0.023583756723100868,0.048835207492429894,-0.09376712158375627,-0.06940889067282238,0.0323697115066809,0.06456055846703329
pt_residuals[78],0.09056468282582143,0.09161886422589813,0.05583210147041049,-0.0022099301823646214,0.03356669012604001,0.1433040553146051,0.18122859321708668
pt_residuals[79],0.06099121468617971,0.06131846678075986,0.05978759438112455,-0.030063578480531185,0.004042632274988576,0.12107824687688755,0.16573098790569032
pt_residuals[7],0,0,0,0,0,0,0
pt_residuals[80],0.003514640421210684,0.0020823775020560042,0.056523483518377486,-0.08905874293145924,-0.05693196611825649,0.05935464368580459,0.09653354960794547
pt_residuals[81],-0.039322664180915234,-0.03852719385455883,0.0529502951722073,-0.13034272219712967,-0.09526110221251276,0.01087616190995232,0.040688129419165414
pt_residuals[82],0.053131199133722155,0.05298149428942667,0.0483432516439896,-0.023332597823267236,0.0014551487228047582,0.10163909473844898,0.12890309703002006
pt_residuals[83],-0.05567056270032815,-0.05419954828191473,0.04220252814601127,-0.1304226362156204,-0.097098581984593,-0.011518098893769889,0.011554654216052888
pt_residuals[84],-0.02093986721579997,-0.018689499994098968,0.04572157219495039,-0.09285924799104228,-0.066297687647157,0.023064992542281944,0.06716893223198811
pt_residuals[85],0.0657790784492783,0.06239246431772025,0.04975132791355722,-0.006660483182134445,0.013772138155529978,0.1167656476355105,0.15343534183318283
pt_residuals[86],-0.14066364355370797,-0.13815873114236518,0.049967907147438644,-0.22288025367861353,-0.1973419563325576,-0.08636872379872661,-0.05680032223870891
pt_residuals[87],-0.05579659410832314,-0.05225391078161515,0.05325776464075564,-0.1468350714383735,-0.11772816534113584,0.0021564915112665217,0.026295100323021004
pt_residuals[88],-0.0655101004890576,-0.0649562031837563,0.04609327465716553,-0.1441788030502595,-0.11771752450540515,-0.019876279084644784,0.0062379288782670435
pt_residuals[89],-0.11265923390576889,-0.10973612009130879,0.044901123119704026,-0.18946105810511438,-0.15947437370482873,-0.06679402717736435,-0.047589126192263694
pt_residuals[8],0.2303409429217023,0.2308058514954035,0.05436848515238033,0.1434107870244771,0.1694061057579461,0.291269891491309,0.31492419263105526
pt_residuals[90],0.07472675041148204,0.07737686890112791,0.047316490476622466,0.0012213758576718609,0.02239455398294287,0.12319422579367795,0.15720572816478834
pt_residuals[91],-0.49687085982143153,-0.486901027098259,0.07274452012650569,-0.6157420472652879,-0.5674206604054455,-0.4271026799756092,-0.3932209895184429
pt_residuals[92],-0.03465358926776603,-0.03761189753083846,0.10543413486932933,-0.194311431656586,-0.1454070966853902,0.06719202232240629,0.1389917133570068
pt_residuals[93],-0.006149722458664696,-0.0028470904277132503,0.10799069698380336,-0.17966826457162174,-0.11006891195963048,0.10143524563660182,0.1756869283310124
pt_residuals[94],0.022925417144964218,0.02182318560223559,0.09681536284809858,-0.12827586735210086,-0.07554292380862027,0.12733478207211163,0.1701678908880172
pt_residuals[95],0.05991823696205358,0.06464911033912704,0.10786202029051091,-0.11327795622260234,-0.04753845056108158,0.17423661377582972,0.22481798623310822
pt_residuals[96],0.07737768079857915,0.07063422622341214,0.1259800763464401,-0.11343242557075865,-0.05071467459189197,0.18481128368318778,0.30099147736124593
pt_residuals[97],0.06929742748084658,0.067455829138446,0.10969225375946838,-0.10479216276736275,-0.04062071552744702,0.18884612814513424,0.2423054090435536
pt_residuals[98],-0.0784052571814576,-0.07934199948037235,0.09067478801827007,-0.2352176417137299,-0.16505958869174844,0.012515719138864533,0.06183287352123779
pt_residuals[99],-0.06067534043511778,-0.06163652785827389,0.09943280502896602,-0.23188562152132813,-0.1559602627055705,0.03324365802977217,0.10203122587293575
pt_residuals[9],0.04469640250327238,0.046638729204184326,0.06232544580049362,-0.056655559969236026,-0.017838562788465094,0.10534473510776027,0.14339528619214667
pthat_init[1],0.7067539369768514,0.7198240214685543,0.17417666749246546,0.4086346101593512,0.5069420636928134,0.9030310284308747,0.9611903553643097
pthat_init[2],0.48334517374528235,0.4892356593756624,0.14466564713694674,0.2564614038841628,0.3221078302969145,0.6244540358313267,0.7167600508324206
pthat_init[3],0.5078100838800393,0.5057565549735822,0.1373404878592183,0.2777876011778214,0.3837549745172894,0.6310854953570374,0.7263855891923058
pthat_init[4],0.3282478260860999,0.33936474460931443,0.1732848278227531,0.020335702196303696,0.15067946929730847,0.5116829821526622,0.5936507373435003
pthat_init[5],0.4012483664311398,0.4006318906839934,0.167505215181661,0.15388459888302575,0.23314203529267613,0.573428604523096,0.6801077368235091
pthat_init[6],0.49658486646392413,0.49461772051789954,0.1653702309919708,0.2485384114065802,0.3304975536533343,0.6807533619654074,0.7364518495363584
pthat_init[7],0.397917160924423,0.4128170901174514,0.16591690708609225,0.1379075154231036,0.22444323002621977,0.5654694294012651,0.6537532415177928
puhat_init[1],0.5101314108550644,0.6090776222112344,0.8167385900114222,-0.8765337295934116,-0.4064631334302343,1.323071189420696,1.7601324837588823
puhat_init[2],0.25162386559058025,0.30868006408377235,0.6354511177508272,-0.7581027882365097,-0.41918660410302344,0.9009402808679875,1.2579729182082438
puhat_init[3],0.4298690572158393,0.4505059303495913,0.7744434040292512,-0.8477148736908856,-0.37984898458927496,1.186483984989629,1.7457781063151872
puhat_init[4],2.8164572838038224,2.8424693419181657,0.7436926530972511,1.494185594880031,2.130928933103176,3.567992743263412,3.9023325342910002
puhat_init[5],0.3566246046869098,0.3554864576872552,0.7378284426114953,-0.8167430971586214,-0.42945925224483544,1.1793825237147604,1.5442478617334459
tau,0.09234553662762103,0.09372309042626838,0.016175660037759075,0.0648773368803908,0.072644357452393,0.10899592783115171,0.12107207481463048
xi_pt[1],0.45379736603251697,0.45751594807390406,0.12825017582734258,0.26236087771006456,0.33015073838272807,0.5799815385367983,0.6537217210484194
xi_pt[2],0.5229131111841162,0.5217786905806601,0.127980764863564,0.32872043363451314,0.39008706536013876,0.6533746577877467,0.7346442547815305
xi_pu[1],5.20409920292486,5.194953391294597,0.7947368024789211,3.8879251379231503,4.390435521255325,6.0686450654312845,6.459726460778928
xi_pu[2],-1.4775318210257202,-1.4027331522541058,0.8706111137286285,-2.8189543168859563,-2.388458141219773,-0.5401130274461936,-0.1411122950300193
