parameter,mean,median,sd,lower5,lower15,upper85,upper95
phi_pt_lag[1],-0.0018569221131095476,-0.0034396553545648634,0.018522587544411107,-0.032649790843021956,-0.01879179525078283,0.015533075323041434,0.02966938926234354
phi_pt_lag[2],-0.029858153895781413,-0.029642111515683633,0.018758176443519813,-0.060900361126033954,-0.04987467032573647,-0.01095200057024577,0.0026357215198614266
phi_pt_lag[3],0.014539464677837547,0.015271693391261831,0.017846930555621126,-0.016383983465973216,-0.0041371695987538325,0.03183545286812243,0.044182510302064125
phi_pt_lag[4],-0.01708719861682587,-0.01718911639851048,0.018650097314319117,-0.04745777984488402,-0.035785967173189714,0.0011775055983736535,0.01150957878908483
pthat_init[1],0.715817435929063,0.7119076525332829,0.16310869903568187,0.47295441403596317,0.5487475405844152,0.8715076845811794,0.9919320533707332
pthat_init[2],0.517745472107688,0.5079163406331423,0.13397679361773004,0.3145379585001267,0.38267937128937235,0.6759713529287901,0.7137542077369992
pthat_init[3],0.5197570436788721,0.5195697476543615,0.16357786546688938,0.23929380120619756,0.3476941697757498,0.688593076422043,0.7963343776246762
pthat_init[4],0.29748915332295,0.3034359820113677,0.13743417661096818,0.061756116496805506,0.13514615925315923,0.4433320110380705,0.5028689046517079
pthat_init[5],0.4197147818244176,0.42150503819999674,0.16166021298517472,0.12800026646773086,0.2753850437798968,0.5720404292788808,0.6842756267624677
pthat_init[6],0.5256359665706131,0.5296369467107411,0.15569924958617978,0.2587163460006237,0.3548252735414404,0.6888228206905959,0.7729600139537646
pthat_init[7],0.507081669231341,0.5232835963162074,0.18151148097437003,0.18587458511492191,0.29978140114840907,0.6828881129741556,0.7861164978610312
tau,0.09035759944300467,0.09030070359331396,0.013561771904679259,0.06961482611459796,0.07572274261849923,0.1061339780871984,0.11310077008512429
wage1_init[1],-0.21257442184378147,-0.1808737968506502,0.6286358623986009,-1.2342723821705615,-0.9427420789498236,0.4487199577268514,0.6839358132783138
wage1_init[2],0.3830672064995091,0.3463204324784436,0.672343461401577,-0.7603384558643753,-0.261437989809827,1.0276154962314514,1.491668069705076
wage1_init[3],0.5195274635440286,0.5312759662172607,0.7132702380122029,-0.7073281264222507,-0.1708490626546792,1.3209333163762917,1.7000921453570945
wage1_init[4],1.1651448081105737,1.184189837657678,0.6580833307435544,0.04479614732339728,0.5344229186419744,1.8676957825152622,2.2311355027163486
wage1_init[5],-0.7149343364790335,-0.7241151701916272,0.6987737633764469,-1.7802292341344539,-1.4587699384819102,0.08498024198827471,0.4815934899602844
wage2_init[1],0.66895031219652,0.7235560662294959,0.7944377141333743,-0.6590113545346892,-0.12912264657613662,1.4181630091921684,1.80992714676528
wage2_init[2],0.10179717732034359,0.10695273811851236,0.755730984655318,-1.092221359638886,-0.6784045582923376,0.9777786976719622,1.2492231039187804
wage2_init[3],0.5027859087422469,0.5801181220783199,0.742010324969352,-0.728066795691139,-0.2917372064451081,1.2792454049397404,1.5975849203835006
wage2_init[4],2.8241601733849797,2.736327760079469,0.782398410050181,1.661180741748299,2.085489288590966,3.7789307880347085,4.17551949632368
