parameter,mean,median,sd,lower5,lower15,upper85,upper95
pt_residuals[19],-0.008821963276682061,-0.013448890585182893,0.041899256709282275,-0.07221078380229068,-0.05051787186949142,0.03433030352655831,0.06793155559345981
pt_residuals[1],0,0,0,0,0,0,0
pt_residuals[20],0.09726866317351589,0.09091251490277696,0.05176465604315969,0.01387642196580929,0.04814156180870172,0.15025310704906078,0.18653107858984466
pt_residuals[21],0.08476566014247461,0.08326288073215321,0.05171107191427515,0.005611710761234041,0.03338068815936318,0.13270586357444772,0.17548475323385962
pt_residuals[22],0.12111906057486634,0.12056480761472499,0.047500490297047594,0.04607955357751558,0.069016422798163,0.16952644200652384,0.20292861210342297
pt_residuals[23],-0.04493880864495441,-0.050840214696989294,0.04656920365068621,-0.11479409219206316,-0.0909857200804459,0.0038155800887872387,0.03840784646548138
pt_residuals[24],-0.007074760158645758,-0.002743849264063347,0.053890116340619826,-0.10094071027596935,-0.06832608956908573,0.042814585343601955,0.0824750016842492
pt_residuals[25],0.09114208938850953,0.09097619016149489,0.04462547718247156,0.021374223610692696,0.04648560298368103,0.1411393435508317,0.16766551281101494
pt_residuals[26],0.03068209611229216,0.029036671156049465,0.05456747202688836,-0.052058370771373604,-0.01685897349661946,0.08511217327626036,0.12042999752091733
pt_residuals[27],-0.10353596180991043,-0.10139447973064436,0.04928265155091827,-0.18834253607778703,-0.1504630078097305,-0.04910537318083794,-0.027880581270280844
pt_residuals[28],-0.061824022861176595,-0.0607396237719926,0.05482142303792022,-0.149153369028937,-0.11929529914187711,-0.007169145528988626,0.03245897098988027
pt_residuals[29],0.12177644374902612,0.11469064920009436,0.06005782556033907,0.02768926681724239,0.06352456537316409,0.18357208913219838,0.2213239861735565
pt_residuals[2],0,0,0,0,0,0,0
pt_residuals[30],-0.12785066099978226,-0.12772716839533876,0.06046802879039128,-0.21953180487640597,-0.19102443418074935,-0.06915183091798822,-0.03332801511374566
pt_residuals[31],-0.15877326962229849,-0.15639380550517196,0.057389219450142616,-0.25752003719432137,-0.2168544319947472,-0.09964294240025243,-0.07088973993596168
pt_residuals[32],-0.14646338510563753,-0.14864030841264353,0.052656848422817634,-0.23582089854505306,-0.1998446176313292,-0.09226381287405201,-0.05817671697738539
pt_residuals[33],-0.04567298750393771,-0.044691298561487014,0.045078055342674915,-0.12591800191961225,-0.09178942407605954,-0.00189215250830087,0.030747304203110434
pt_residuals[34],0.01675510946429255,0.021159049358731863,0.042624807119400226,-0.0558018577579454,-0.027051809423935837,0.05444634325588833,0.08726024597560364
pt_residuals[35],0.05510582370653992,0.05728026283706339,0.04804229742767783,-0.03341781964622732,0.009533115325062418,0.10289875493300332,0.13380442288968275
