date_qtr,expectations,import_price,unemp_gap,momentum,dummies,ulc_demeaned,fitted,actual,residuals,forecast_error_h1,forecast_error_h2,forecast_error_h3,forecast_error_h4
2012 Q2,0.7455112178969047,-0.057538664132947004,-0.1077781885575551,0.0012952740610068828,0,0.02407738148490653,0.605567020752316,0.5,-0.10556702075231605,0.0944329792476839,-0.10556702075231605,-0.10556702075231605,-0.005567020752316076
2012 Q3,0.7506715472499403,0.010398852031656603,-0.1176194854674684,4.2392521253803114e-4,0,0.01949846150502474,0.6633733005316913,0.7,0.036626699468308654,-0.1633733005316913,-0.1633733005316913,-0.06337330053169132,0.036626699468308654
2012 Q4,0.7320295782234975,0.005866061289163293,-0.12513610566992683,-0.0030082282434151105,0,0.00796035382351104,0.6177116594228299,0.5,-0.1177116594228299,-0.1177116594228299,-0.01771165942282993,0.08228834057717005,0.18228834057717014
2013 Q1,0.7289132754323785,7.843478288125667e-4,-0.1403996575105112,-0.001707989318458907,0,0.05777071346962849,0.6453606899018494,0.5,-0.14536068990184936,-0.04536068990184938,0.054639310098150595,0.15463931009815068,-0.14536068990184936
2013 Q2,0.7245236446190819,0.03268684944131521,-0.1627341889911256,-0.0019798800864929784,0,0.047686594878241374,0.6401830198610199,0.6,-0.04018301986101991,0.05981698013898007,0.15981698013898016,-0.1401830198610199,0.05981698013898007
2013 Q3,0.713298252844621,-0.027810433481467077,-0.1814357049763558,-0.0028146284613812145,0,-0.00104672784003211,0.5001907580853848,0.7,0.19980924191461513,0.2998092419146152,-1.9075808538482342e-4,0.19980924191461513,-0.1001907580853848
2013 Q4,0.712527554304882,-0.014190713794569222,-0.20060871696556692,-0.0017186238321121917,0,0.03872878350870636,0.53473828322134,0.8,0.26526171677866006,-0.03473828322133998,0.16526171677865997,-0.13473828322133996,0.06526171677866
2014 Q1,0.7126727583775864,-0.03738946710740359,-0.21616878270108109,-0.0019485289932352084,0,0.018743158300774384,0.4759091378766409,0.5,0.02409086212335909,0.22409086212335905,-0.07590913787664089,0.12409086212335907,0.12409086212335907
2014 Q2,0.7128179624502908,-0.009507493654414879,-0.22809814359121483,-0.001033163591880037,0,0.03806809872979625,0.5122472603425774,0.7,0.18775273965742256,-0.11224726034257737,0.08775273965742258,0.08775273965742258,0.08775273965742258
2014 Q3,0.711176039474325,0.013626327770535735,-0.2508181658834139,-4.68100642241571e-4,0,0.01814966405594971,0.49166576477515495,0.4,-0.09166576477515492,0.10833423522484503,0.10833423522484503,0.10833423522484503,-0.19166576477515496
2014 Q4,0.7111425308421624,0.029530300021194326,-0.2644876491957855,-0.003993219317994381,0,0.03610758205350788,0.5082995444030847,0.6,0.09170045559691531,0.09170045559691531,0.09170045559691531,-0.20829954440308468,0.09170045559691531
2015 Q1,0.7089533002075411,0.05726172832344491,-0.2772657496227391,-0.0013900393911395572,0,0.01983268809809803,0.5073919276152054,0.6,0.09260807238479463,0.09260807238479463,-0.20739192761520536,0.09260807238479463,-0.30739192761520534
2015 Q2,0.7142029859130103,-0.05246556718655873,-0.2851883176440883,8.678505597358419e-4,0,0.03645536964669696,0.41387232128879614,0.6,0.18612767871120384,-0.11387232128879615,0.18612767871120384,-0.21387232128879613,0.08612767871120386
2015 Q3,0.70958996421863,-0.04460107866053967,-0.2974242257229104,0.0031011296278584803,0,0.04314848234358972,0.4138142718066281,0.3,-0.11381427180662812,0.18618572819337187,-0.2138142718066281,0.08618572819337189,-0.11381427180662812
2015 Q4,0.7048205689074909,0.002040147106699369,-0.28003973085883815,-0.0028592140401590715,0,0.04115684722593061,0.46511861834112367,0.6,0.1348813816588763,-0.26511861834112366,0.03488138165887633,-0.16511861834112368,-0.06511861834112365
2016 Q1,0.6895406326413591,-0.024427785419802037,-0.2776072135046913,0.00611779110624568,0,0.005122482680712599,0.398745907503824,0.2,-0.19874590750382398,0.10125409249617601,-0.098745907503824,0.0012540924961760291,0.10125409249617601
2016 Q2,0.6900432621237976,0.030300139082207724,-0.26623386048186987,6.949462122281477e-4,0,0.04447042271468093,0.4992749096510446,0.5,7.250903489554039e-4,-0.1992749096510446,-0.09927490965104457,7.250903489554039e-4,7.250903489554039e-4
2016 Q3,0.657238311236642,0.06669670891896137,-0.2513054856371348,0.001988787925447549,0,0.03765997753950781,0.512278299983424,0.3,-0.212278299983424,-0.11227829998342398,-0.012278299983424001,-0.012278299983424001,-0.11227829998342398
2016 Q4,0.657830297071514,0.01846816745158238,-0.24917272389254372,5.264265374563827e-4,0,0.03619105775058249,0.46384322491859153,0.4,-0.06384322491859151,0.036156775081408465,0.036156775081408465,-0.06384322491859151,-0.06384322491859151
2017 Q1,0.6550155719698582,0.018440691166652173,-0.247491021520183,-0.0013452261958195474,0,0.048392154905224825,0.47301217032573256,0.5,0.02698782967426744,0.02698782967426744,-0.07301217032573254,-0.07301217032573254,0.02698782967426744
2017 Q2,0.6517317260179263,0.00872313486496109,-0.23867180609034466,-0.0013628093712149696,0,0.025699359215259822,0.4461196046365876,0.5,0.05388039536341238,-0.0461196046365876,-0.0461196046365876,0.05388039536341238,-0.0461196046365876
2017 Q3,0.6591594728139626,-0.03604551180514404,-0.2382266684465075,0.004004968256473789,0,0.07421585866730203,0.4631081194860868,0.4,-0.0631081194860868,-0.0631081194860868,0.03689188051391318,-0.0631081194860868,-0.0631081194860868
2017 Q4,0.6516088610333303,-0.031928324380268436,-0.22805291748496026,0.0011170046930534167,0,-0.012904037905318067,0.37984058595583686,0.4,0.02015941404416316,0.12015941404416314,0.02015941404416316,0.02015941404416316,0.12015941404416314
2018 Q1,0.6479117419513933,0.0066049674022824,-0.22229255344969445,7.690520311905061e-4,0,0.0027768218013001266,0.43577002973647194,0.5,0.06422997026352806,-0.03577002973647192,-0.03577002973647192,0.06422997026352806,-0.13577002973647195
2018 Q2,0.6398138225121057,0.003493528345445279,-0.21325320386631827,-0.0010148395242822461,0,0.011159251882793935,0.44019855934974433,0.4,-0.04019855934974431,-0.04019855934974431,0.059801440650255666,-0.14019855934974434,-0.04019855934974431
2018 Q3,0.6419807140586186,-0.005569149665253266,-0.19759223749166452,0.0020853940977558745,0,-0.0011217037551327106,0.43978301724432395,0.4,-0.039783017244323926,0.06021698275567605,-0.13978301724432396,-0.039783017244323926,-0.039783017244323926
2018 Q4,0.6468059570900286,-0.008864472785048648,-0.181956902403515,0.005196058862041218,0,0.033978116061540754,0.49515875682504695,0.5,0.004841243174953047,-0.19515875682504696,-0.09515875682504693,-0.09515875682504693,-0.09515875682504693
2019 Q1,0.6424610044529486,-0.029120103786034676,-0.16419975346651314,0.0029234179745949236,0,0.0037123277320411908,0.4557768929070369,0.3,-0.1557768929070369,-0.05577689290703686,-0.05577689290703686,-0.05577689290703686,0.04422310709296312
2019 Q2,0.6424610044529486,0.004799865046880628,-0.15768238072127289,-9.91363750138617e-6,0,-0.018239203311657296,0.4713293718293977,0.4,-0.07132937182939769,-0.07132937182939769,-0.07132937182939769,0.028670628170602286,-0.4713293718293977
2019 Q3,0.6424610044529486,0.021068864027716572,-0.15527428108589403,-0.00354448687056378,0,-0.013009383420027889,0.49170171710417954,0.4,-0.09170171710417951,-0.09170171710417951,0.008298282895820464,-0.49170171710417954,-0.19170171710417955
2019 Q4,0.6424610044529486,0.004731169220230902,-0.15826735136814774,-5.963682380492352e-4,0,-0.0017225208294232835,0.48660593323755924,0.4,-0.08660593323755922,0.01339406676244076,-0.48660593323755924,-0.18660593323755925,0.01339406676244076
2020 Q1,0.6424610044529486,0.004038691621572124,-0.1628297960735534,0.0016391950454339279,0,-0.006811820646711333,0.4784972743996899,0.5,0.02150272560031008,-0.4784972743996899,-0.17849727439968993,0.02150272560031008,-0.17849727439968993
2020 Q2,0.6424610044529486,-0.001039977481322234,-0.2484337304608063,-2.2081541635173252e-4,0,0.009890287571491801,0.4026567686659602,0,-0.4026567686659602,-0.10265676866596019,0.09734323133403983,-0.10265676866596019,0.09734323133403983
2020 Q3,0.6424610044529486,-0.009150985307030755,-0.2734585883440186,-0.025096328910693994,0,-0.05494918959026926,0.279805912300936,0.3,0.020194087699064,0.220194087699064,0.020194087699064,0.220194087699064,0.5201940876990641
2020 Q4,0.6424610044529486,-0.003418786016874089,-0.32823819841107027,-0.002265818398653852,0,-0.0782680624226139,0.2302701392037365,0.5,0.2697298607962635,0.06972986079626348,0.2697298607962635,0.5697298607962635,0.7697298607962635
2021 Q1,0.6424610044529486,0.047917707564763226,-0.34919960361586455,0.004849970123179045,0,-0.07241774679826538,0.273611331726761,0.3,0.02638866827323899,0.226388668273239,0.526388668273239,0.726388668273239,1.226388668273239
