period,median,lower90,upper90,date,region
55,5.8892740142765065,5.448306804889372,6.363506805722376,2011 Q2,VIC
56,5.872357655653426,5.428855908865128,6.342713858513754,2011 Q3,VIC
57,5.8636801622947345,5.4099809684844224,6.33592785250239,2011 Q4,VIC
58,5.846862669888054,5.392330671388905,6.319277375783219,2012 Q1,VIC
59,5.830205085473042,5.376490981696967,6.30485199581888,2012 Q2,VIC
60,5.805179802604524,5.347615604500333,6.284248235151445,2012 Q3,VIC
61,5.789282661915701,5.330886368110114,6.26985301062591,2012 Q4,VIC
62,5.761460734158518,5.303151668056806,6.235534666212927,2013 Q1,VIC
63,5.7355898129565555,5.277386921136064,6.216656359854251,2013 Q2,VIC
64,5.71354719383919,5.250392401517366,6.195499422207102,2013 Q3,VIC
65,5.687081453394184,5.217505084252628,6.166620361273758,2013 Q4,VIC
66,5.6628819520795,5.188918233008746,6.140786471583222,2014 Q1,VIC
67,5.630002514613471,5.162839891994378,6.106935459419072,2014 Q2,VIC
68,5.594333134807539,5.126013228301847,6.070150053297997,2014 Q3,VIC
69,5.560281608197027,5.091987510742697,6.032940849009117,2014 Q4,VIC
70,5.520880406319778,5.050149838563452,5.990176369141997,2015 Q1,VIC
71,5.485877125676802,5.016144776147825,5.951044201442164,2015 Q2,VIC
72,5.448769412905433,4.973204804711803,5.909452007850778,2015 Q3,VIC
73,5.4125467772173845,4.9344946548171045,5.866632706986792,2015 Q4,VIC
74,5.373617293405189,4.8984396837082915,5.834199979805226,2016 Q1,VIC
75,5.342636467790102,4.867402684385608,5.801030614224165,2016 Q2,VIC
76,5.312172991656528,4.836665471166633,5.768417136208223,2016 Q3,VIC
77,5.2854090446189606,4.8111180787224965,5.7390689949889016,2016 Q4,VIC
78,5.26112572981463,4.789619041104573,5.7139024862139864,2017 Q1,VIC
79,5.233141101715923,4.764764702823452,5.686876010427127,2017 Q2,VIC
80,5.203221783842952,4.730644058567487,5.657757061637818,2017 Q3,VIC
81,5.175144181073854,4.706376362233396,5.632261590247884,2017 Q4,VIC
82,5.143383155877585,4.677898831687629,5.599661264606631,2018 Q1,VIC
83,5.114119843312944,4.652250549853643,5.569871286095225,2018 Q2,VIC
84,5.080587886319446,4.616918213664748,5.537625230227851,2018 Q3,VIC
85,5.053508618601045,4.592698565220847,5.5175641020800414,2018 Q4,VIC
86,5.022217856153466,4.563310808758976,5.490133901798604,2019 Q1,VIC
87,4.998257471999896,4.546598614730247,5.467662734529115,2019 Q2,VIC
88,4.9708893517130335,4.512820529191877,5.4444194324553905,2019 Q3,VIC
89,4.948275986458603,4.499542211062776,5.430796174639383,2019 Q4,VIC
90,4.932797008698238,4.482633775542659,5.414104748625703,2020 Q1,VIC
91,4.921171833361899,4.467828056696042,5.402666791620363,2020 Q2,VIC
92,4.906319762228156,4.451549045916453,5.3880915493877435,2020 Q3,VIC
93,4.904265188349832,4.45883390627377,5.388702145512199,2020 Q4,VIC
94,4.894637323658283,4.451814918854573,5.388077814573857,2021 Q1,VIC
95,4.878062455289214,4.443449013220506,5.377019895801783,2021 Q2,VIC
96,4.868230545066101,4.4302051305848735,5.3718293284811605,2021 Q3,VIC
97,4.867667439957744,4.437548698134336,5.37380764932807,2021 Q4,VIC
98,4.872448633946373,4.4495281730350555,5.376837787930389,2022 Q1,VIC
99,4.871413110843794,4.447862688291536,5.374547830317958,2022 Q2,VIC
100,4.884890464811622,4.462547340684398,5.392729440610723,2022 Q3,VIC
101,4.89703108399091,4.468846234336759,5.402604276630602,2022 Q4,VIC
102,4.9084315414311455,4.479999803325451,5.419409316728312,2023 Q1,VIC
103,4.916295130629252,4.479096462810183,5.434358577167471,2023 Q2,VIC
104,4.9302930512214305,4.487759995010553,5.451740330832736,2023 Q3,VIC
105,4.940158600733028,4.484677388621006,5.468976518700978,2023 Q4,VIC
106,4.949106507994057,4.4840720365588504,5.485563731975728,2024 Q1,VIC
107,4.951685721772612,4.4692200646476214,5.492726773979927,2024 Q2,VIC
108,4.968884032879646,4.463383271648542,5.518313048550107,2024 Q3,VIC
109,4.97005886977983,4.453683830225269,5.539295994430726,2024 Q4,VIC
110,4.970749399823304,4.432586002941442,5.564222144919832,2025 Q1,VIC
