date,region,DLWPI,UR
2023 Q1,AUS,0.7652211253279972,3.6096628
2023 Q2,AUS,0.6217636610870159,3.6023663999999997
2023 Q3,AUS,1.8424267326058619,3.6701216666666667
2023 Q4,AUS,0.9421334828390471,3.9000396333333334
2024 Q1,AUS,0.6010034784889484,3.8957483
2024 Q2,AUS,0.5974129948659979,4.0426948
2024 Q3,AUS,1.3149433384944231,4.1384408666666666
2024 Q4,AUS,0.6510439662432255,4.006744566666667
2025 Q1,AUS,0.7756987828571482,4.071017866666667
1997 Q3,NSW,NA,7.758426099999999
1997 Q4,NSW,0.5970166986503322,7.453097333333333
1998 Q1,NSW,1.0362787035546717,7.256295033333333
1998 Q2,NSW,0.44085302847660657,7.155773966666667
1998 Q3,NSW,1.455629777420775,7.1539926666666664
1998 Q4,NSW,0.4325889947121908,6.682569333333333
1999 Q1,NSW,1.0021558461019708,6.496341933333333
1999 Q2,NSW,0.5681833467430231,6.151856166666667
1999 Q3,NSW,1.1267724846343086,6.394393966666667
1999 Q4,NSW,0.4192878260036004,5.6854023
2000 Q1,NSW,0.6949298293205786,5.7816225333333335
2000 Q2,NSW,0.6901338640692423,5.363927033333334
2000 Q3,NSW,1.6371443414683107,5.0438111
2000 Q4,NSW,0.539812376955684,5.391798733333333
2001 Q1,NSW,0.9377161812596846,5.4971790333333335
2001 Q2,NSW,0.6644542718668767,5.821776066666667
2001 Q3,NSW,1.1850039917495891,6.1405759
2001 Q4,NSW,0.6523180339123691,6.356055566666666
2002 Q1,NSW,0.6480904084082972,6.0783022
2002 Q2,NSW,0.5154650588664822,6.1141213
2002 Q3,NSW,1.4039796667482562,5.844702933333333
2002 Q4,NSW,0.6317140401261412,5.795356366666667
2003 Q1,NSW,1.251580793183038,5.810834266666666
2003 Q2,NSW,0.4962789342129348,5.8176399666666665
2003 Q3,NSW,1.3522025331973886,5.746207366666667
2003 Q4,NSW,0.85106896679088,5.472804433333334
2004 Q1,NSW,0.8438868645864517,5.2829866
2004 Q2,NSW,0.5984458315239749,5.378662233333333
2004 Q3,NSW,1.068259416997197,5.368030266666667
2004 Q4,NSW,0.5885832177261463,5.1170352
2005 Q1,NSW,1.3986241974739855,5.303648133333334
2005 Q2,NSW,0.8069208048446797,5.025333633333333
