period,median,lower90,upper90,date,region
78,5.26562300659482,4.653444729952422,5.843397666179166,2017 Q1,QLD
79,5.259902943950577,4.649173295072964,5.839271025930117,2017 Q2,QLD
80,5.252662516798654,4.643587481975953,5.83170418514232,2017 Q3,QLD
81,5.255316932612393,4.641276483670599,5.827740752940898,2017 Q4,QLD
82,5.250597606688122,4.637860306137378,5.825077776035436,2018 Q1,QLD
83,5.2486272012556,4.624570902654685,5.8257371644179194,2018 Q2,QLD
84,5.242490893639145,4.619941496060171,5.827062195509046,2018 Q3,QLD
85,5.241311076928284,4.623755359815878,5.82930062073509,2018 Q4,QLD
86,5.239922782244749,4.617236177280459,5.8221852346000595,2019 Q1,QLD
87,5.238943630491883,4.619069122366747,5.824414236536654,2019 Q2,QLD
88,5.239409190534932,4.6228720576937095,5.826779945003889,2019 Q3,QLD
89,5.240167542441975,4.626214905986053,5.828235508613377,2019 Q4,QLD
90,5.242622836395805,4.638319397467025,5.835694107718466,2020 Q1,QLD
91,5.249246630619934,4.6454169611230265,5.8402015999816035,2020 Q2,QLD
92,5.253607075967734,4.648560568268675,5.8450026133402275,2020 Q3,QLD
93,5.258716141474447,4.654208802876322,5.849161343088312,2020 Q4,QLD
94,5.267834498560363,4.670809809712163,5.860745299422659,2021 Q1,QLD
95,5.2742944995539975,4.675335189498282,5.869012749769649,2021 Q2,QLD
96,5.2783041332774925,4.6837260887475525,5.873412698111439,2021 Q3,QLD
97,5.287995529391421,4.69736786095535,5.882478958299187,2021 Q4,QLD
98,5.296719624849002,4.710322813810321,5.8961662328864834,2022 Q1,QLD
99,5.308466755321483,4.722813300130121,5.907903705868918,2022 Q2,QLD
100,5.318574670885019,4.737156761292774,5.920693813614142,2022 Q3,QLD
101,5.3285557677931354,4.749389013638938,5.9373566171101055,2022 Q4,QLD
102,5.344541895035946,4.75824219165914,5.959138070257228,2023 Q1,QLD
103,5.343998727356225,4.754588896444304,5.960542568099578,2023 Q2,QLD
104,5.3522124449855335,4.7577380039558514,5.971634618596535,2023 Q3,QLD
105,5.354898677934351,4.7517776606509425,5.981516485969432,2023 Q4,QLD
106,5.358067798053105,4.751406614093822,5.9857863634742055,2024 Q1,QLD
107,5.35675105024035,4.737221877769702,5.990700432800088,2024 Q2,QLD
108,5.361586558880209,4.733727007491897,6.002466172910411,2024 Q3,QLD
109,5.362146933604246,4.725135531952181,6.009556902995215,2024 Q4,QLD
110,5.361972753809982,4.7108000608276175,6.020972985343685,2025 Q1,QLD
1,5.699405522040875,5.3643130326600765,6.007600211510089,1997 Q4,SA
2,5.7187831518382435,5.366774090891883,6.047941018050577,1998 Q1,SA
3,5.73856712288452,5.3696468037002605,6.092031323471111,1998 Q2,SA
4,5.756519906582225,5.3797703513834545,6.131319336347056,1998 Q3,SA
5,5.775987236690226,5.380749338524591,6.169763988001197,1998 Q4,SA
6,5.7925799194699525,5.387289909936468,6.2136735570168105,1999 Q1,SA
7,5.813865651112463,5.395998376345593,6.25450751944978,1999 Q2,SA
8,5.830332695958859,5.401257963330368,6.294628639573224,1999 Q3,SA
9,5.845093099703183,5.406421851021445,6.334907928697326,1999 Q4,SA
10,5.859958807294008,5.414953632303734,6.364720924342533,2000 Q1,SA
11,5.874673158073853,5.416580477208924,6.396571565314848,2000 Q2,SA
12,5.88536877451495,5.411826696819575,6.428945345702707,2000 Q3,SA
