date_qtr,expectations,import_price,unemp_gap,momentum,dummies,residuals,aena_demeaned
1997 Q4,NA,NA,NA,NA,NA,NA,NA
1998 Q1,NA,NA,NA,NA,NA,NA,NA
1998 Q2,NA,NA,NA,NA,NA,NA,NA
1998 Q3,NA,NA,NA,NA,NA,NA,NA
1998 Q4,NA,NA,NA,NA,NA,NA,NA
1999 Q1,NA,NA,NA,NA,NA,NA,NA
1999 Q2,NA,NA,NA,NA,NA,NA,NA
<<<<<<< Updated upstream
<<<<<<< Updated upstream
<<<<<<< Updated upstream
<<<<<<< Updated upstream
<<<<<<< Updated upstream
2010 Q2,0.7830698158667225,0.1629332975710729,-0.14251040429870981,0.007114352037712329,0,-0.3889834208930485,-0.02162364028374943
2010 Q3,0.7715897053879622,-0.02578336918296386,-0.12059027524299887,0.0012235661054851436,0,-0.04092773794106552,0.014488110873580944
2010 Q4,0.7808541545443218,-0.2065626064101699,-0.11160928191583128,0.005359698214514612,0,-0.07663485537166398,0.008592890938828748
2011 Q1,0.7975577152909181,-0.0637873313305215,-0.09659844372720172,0.0011475236658767016,0,0.18065746123586102,-0.018976925134932498
2011 Q2,0.7853658379624746,0.03729747371148483,-0.0902282196865784,0.004070458399764557,0,0.06291159507913457,5.828545337198943e-4
2011 Q3,0.7829779749828925,0.053336704816650524,-0.10735419312760786,1.3649299812303685e-4,0,-0.3289837713695861,-1.1320830047198177e-4
2011 Q4,0.7955601760676139,0.023619176967917654,-0.11084418572233361,-0.007324249154829251,0,-0.12533504748726176,0.024324129328892885
2012 Q1,0.7673076241793846,-0.02416057041772551,-0.11677002123817695,-3.2743392584245134e-4,0,-0.19989839753549454,-0.026151201062145215
2012 Q2,0.7662399739048599,-0.06383634647536772,-0.12135672487318752,0.002049793694200399,0,-0.08609313076800129,0.0029964345174961883
2012 Q3,0.7715437849460471,0.008246165825513851,-0.12967339366390307,6.925539441403741e-4,0,0.031155738316734682,0.01803515063146699
2012 Q4,0.7523834805569961,0.012896889092326795,-0.13518046721404625,-0.0048044641325485846,0,-0.11471937736797688,-0.010576060934751283
2013 Q1,0.749180529733422,-0.00393669642910651,-0.1495423481132679,-0.0027184402618788436,0,-0.09111334595840204,-0.0018696989707667594
2013 Q2,0.7446688463152692,0.03967285144699764,-0.1704945408408729,-0.0031932422441989673,0,-0.027193455586963955,0.016539540909768904
2013 Q3,0.733131335284115,-0.029944280742043645,-0.18657412753221658,-0.004459481218646278,0,0.20301105039388584,-0.015164496185094361
2013 Q4,0.7323392076610806,-0.017474280866622137,-0.20514890600267804,-0.002746212735474299,0,0.28038404357202884,0.012646148371665143
2014 Q1,0.7324884490973045,-0.03688102968213218,-0.22008000098127234,-0.0031038441781018646,0,0.038246043962748055,-0.010669618218546164
2014 Q2,0.7326376905335282,-0.01470458010296829,-0.2310978350570192,-0.0016362361963294793,0,0.20761959446467376,0.007181366358114917
2014 Q3,0.7309501142931506,0.02027178237336168,-0.2551602685805858,-7.59239394790988e-4,0,-0.0763678017952033,-0.01893458689593216
2014 Q4,0.7309156739617143,0.02768950166920174,-0.269991038477006,-0.006388539784093503,0,0.09955232918939338,0.01822207344079009
2015 Q1,0.7286655723078772,0.06697729367595534,-0.28137006892264693,-0.0021956120947771393,0,0.0938986569889172,-0.005975841955325735
